Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,15.8139,21.4274,27.1068,27.3672,26.6351,29.0191,29.47300000000001,31.4078,34.252,35.9007,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,15.7977,21.4496,26.4254,26.8018,27.3271,28.5838,29.7136,32.7804,34.7855,33.268,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,15.8056,21.62,28.3315,34.9461,40.9028,42.2902,44.2828,47.4312,50.5787,52.6247,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,15.7891,21.5613,28.128,34.4132,39.6362,41.4086,43.7817,46.6714,49.6922,54.4204,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,16.6526,22.2368,27.5024,27.9101,24.2181,20.7959,18.0903,15.1006,12.1225,9.5309,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,16.6526,22.2368,27.5024,27.9847,24.6962,22.3895,19.4645,16.272,13.2208,10.5382,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,16.6526,22.2368,27.5024,28.5166,25.8245,25.8715,23.5191,20.6794,16.8023,13.3926,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,16.6526,22.2368,27.5024,29.0448,27.2455,26.5635,26.4401,22.8971,19.0335,15.3458,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,16.6526,22.2368,27.5024,29.2279,28.3721,26.268,27.5907,24.6033,20.8014,16.667,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,16.6526,22.2368,27.5024,29.0832,29.0419,26.0458,27.7903,24.9413,20.8797,16.909,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,16.6526,22.2368,27.5024,29.4882,29.4713,26.0192,27.7599,25.3285,21.5031,17.3543,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800,16.6526,22.2368,27.5024,30.2881,29.8154,26.4504,27.3641,26.4752,22.756,18.5321,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800f,16.6526,22.2368,27.5024,30.2881,29.8154,26.4504,27.3641,26.4752,22.756,18.5321,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,16.6526,22.2368,27.5024,27.7168,25.2552,20.2379,17.0568,13.9714,11.2287,8.8329,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,16.6526,22.2368,27.5024,27.7209,24.5954,19.9005,17.0275,13.9586,11.2124,8.8048,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,16.6526,22.2368,27.5024,29.9673,29.2156,29.9176,27.0054,25.4453,23.845,21.7395,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,16.6526,22.2368,26.2832,25.5301,22.4072,23.1436,20.8563,17.5452,14.3794,11.4849,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1000f,16.6526,22.2368,26.4993,28.1188,23.8601,25.9661,25.0503,22.1727,18.5047,14.8108,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,16.6526,22.2368,26.5505,27.8802,23.8301,25.861,24.605,21.1384,17.4651,14.0935,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,16.6526,22.2368,26.2646,28.8032,24.337,25.3107,26.092,23.304,19.7253,15.6938,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,16.6526,22.2368,26.342,28.8933,24.6661,25.3351,26.4386,23.5858,19.6442,15.8678,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,16.6526,22.2368,26.7441,28.9923,25.0875,25.3407,26.719,24.0428,20.3892,16.3409,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,16.6526,22.2368,27.1549,29.1162,25.7339,25.1565,27.4567,25.8114,22.0186,17.8569,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,16.6526,22.2368,27.1549,29.1162,25.7339,25.1565,27.4567,25.8114,22.0713,17.8939,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,16.6526,22.2368,27.3958,29.2029,26.0413,25.4766,27.1853,26.4443,22.7909,18.5309,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800f,16.6526,22.2368,27.3958,29.2029,26.0413,25.4766,27.1853,26.4443,22.7909,18.5309,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_300f,16.6526,22.2368,25.8781,26.0747,18.5257,16.3372,13.9594,11.2975,8.9838,7.0224,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_400f,16.6526,22.2368,25.9184,25.1272,17.92,15.9799,13.873,11.2728,8.9585,7.0032,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_500f,16.6526,22.2368,26.0012,24.2954,19.8121,17.9323,15.9746,13.1746,10.5494,8.2813,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_600,16.6526,22.2368,25.8781,26.5719,19.1667,15.7224,13.2152,10.8284,8.7039,6.8838,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_600f,16.6526,22.2368,26.0594,24.7857,21.271,20.2697,18.3022,15.41,12.4154,9.7665,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_700,16.6526,22.2368,25.8781,25.8208,18.2998,15.7399,13.2117,10.816,8.691,6.8735,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_700f,16.6526,22.2368,26.2889,25.1985,22.288,22.7724,20.8294,17.8886,14.5106,11.4457,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_800,16.6526,22.2368,25.9696,24.5375,18.8714,16.8706,14.255,11.7087,9.4355,7.4768,C3,C3: limit warming to 2°C (>67%)
