Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,CD-LINKS_NoPolicy,499.6943,606.1502,705.8889,804.8921,882.0576,938.7027,999.2521,1069.2944,1122.5266,1163.4575,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_2Deg2020,515.895,590.5025999999999,545.7232,602.3251,677.0966000000001,722.323279435931,774.1817255456306,825.8402398577306,873.0326844638593,915.2991453591457,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_2Deg2030,515.895,589.5989999999999,641.1502,585.0109,575.1852,722.323279435931,774.1817255456306,825.8402398577306,873.0326844638593,915.2991453591457,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_BAU,514.1504,595.4773,669.9781,734.5885999999999,771.0249,722.323279435931,774.1817255456306,825.8402398577306,873.0326844638593,915.2991453591457,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,515.895,589.5976999999999,568.6481,541.4338,552.485,562.9142,563.6322,563.2303,563.1845000000001,561.6368,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,515.895,590.0275,663.4748,722.1208,755.1280000000002,770.5073,785.9883,802.4909,820.2165,836.4348,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,515.895,589.5976999999999,568.6481,557.2142,554.8674,722.323279435931,774.1817255456306,825.8402398577306,873.0326844638593,915.2991453591457,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,515.895,589.5989999999999,641.1502,693.8192,722.0509000000001,722.323279435931,774.1817255456306,825.8402398577306,873.0326844638593,915.2991453591457,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,500.3887,614.9429,722.6746,819.4159,885.2209,948.0075,1057.6952,1134.5151,1191.3363,1236.469,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,500.2261,602.817,532.5069,589.4871,676.9705,740.1058,785.5274,843.0568,891.4892,933.7327,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,500.2481,603.153,536.6173,604.1611,695.3239,764.4236,815.3065,871.0957,921.6579,965.4789,failed-vetting,failed-vetting
