Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,CO_BAU,96.8689,110.61,123.0803,131.1541,134.1361,78.6180534842868,81.05842535794307,83.28205013626142,83.96823702925745,84.53570301602203,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,96.4204,109.7334,108.8725,91.3962,70.6441,61.35040000000001,55.358,50.3294,46.0671,42.19380000000001,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,96.4204,109.74,121.2826,129.5397,132.3858,133.4449,134.0833,133.6873,132.9016,131.3445,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,96.4204,109.7334,108.8725,103.9114,93.1979,78.6180534842868,81.05842535794307,83.28205013626142,83.96823702925745,84.53570301602203,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,96.4204,109.7354,119.8079,126.5396,129.9653,78.6180534842868,81.05842535794307,83.28205013626142,83.96823702925745,84.53570301602203,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,55.8801,67.9746,79.4887,86.0726,90.0356,94.707,94.8614,99.9445,104.6414,104.6262,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,55.8811,67.3338,50.3534,43.5918,45.1824,42.1673,35.4149,40.9365,43.5999,45.6311,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,55.8808,67.3311,50.548,44.7929,46.5493,44.4046,40.8168,43.9843,46.4135,47.8921,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,55.8808,67.3311,50.528,42.2089,40.5139,29.7063,15.6166,18.3341,21.0396,23.2648,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,55.8808,67.3334,49.9468,39.7912,36.7803,25.5928,12.8694,15.0114,17.1552,18.8399,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,55.8724,67.3017,49.3525,38.3368,34.1925,22.8117,10.8783,12.7399,14.6598,16.1631,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,55.8811,67.3338,50.3534,24.1887,23.017,17.653,7.2161,9.1548,11.4015,13.643,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,55.8808,67.3311,50.548,24.886,25.8528,22.3827,10.5879,13.1527,16.5819,20.0226,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,55.8808,67.866,68.7737,65.5224,55.0187,40.0901,26.9315,17.8935,11.3004,6.6941,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,55.8724,67.8328,68.7535,65.626,55.4996,41.0612,27.7141,18.6057,11.9279,7.2377,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,55.8808,67.866,73.8108,76.6584,75.8226,75.0978,71.4165,62.1991,50.2421,41.4758,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,55.8724,67.8328,73.7605,76.6102,76.0048,75.6489,72.2746,63.1548,52.0768,42.8857,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,55.6419,66.2135,41.742,21.2564,29.8638,35.8022,31.0683,22.2302,11.6759,5.4904,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,55.5434,65.9818,39.4696,20.2387,27.3381,31.1221,24.0396,15.7143,7.0876,1.9497,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,55.6419,66.2135,52.1647,58.4224,56.6648,47.4766,44.6915,41.0668,31.9044,19.8338,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,55.5434,65.9818,49.4036,55.3483,54.6229,46.2588,43.4023,33.927,24.7334,13.988,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,55.6411,67.2779,79.4676,88.6668,94.748,96.8556,98.6877,101.5106,104.013,104.0154,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,55.5428,67.124,79.4566,89.1124,95.8162,99.1757,102.2694,105.2137,108.3637,114.8002,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,62.4846,70.2052,74.9662,49.7339,55.2597,36.5969,23.6628,19.9185,20.1736,20.0637,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,62.4846,70.2052,74.9662,50.7122,56.6773,36.6002,28.1927,27.7758,27.2645,26.9727,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,62.4846,70.2052,74.9662,56.3013,63.6465,41.2789,29.6494,19.5814,19.9848,20.0871,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,62.4846,70.2052,74.9662,58.9136,65.3526,50.5578,31.2774,28.0847,27.4644,27.0825,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,62.4846,70.2052,74.9662,63.4388,67.577,54.8507,35.3895,25.8323,19.6781,20.0993,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,62.4846,70.2052,74.9662,66.8062,69.0882,57.6384,38.5395,28.2537,27.6932,27.2021,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,62.4846,70.2052,74.9662,68.9845,70.1833,60.5073,42.2316,30.5777,24.1061,23.8418,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800,62.4846,70.2052,74.9662,71.6243,71.2063,64.9778,47.6476,35.0432,28.7709,28.1533,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800f,62.4846,70.2052,74.9662,71.6243,71.2063,64.9778,47.6476,35.0432,28.7709,28.1533,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,62.4846,70.2052,74.9662,47.6774,36.3407,28.422,20.0701,20.2895,20.2418,20.0521,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,62.4846,70.2052,74.9662,47.7134,48.0723,33.0194,20.5301,20.134,20.2407,20.073,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,62.4846,70.2052,74.9662,77.3526,75.0972,69.6788,67.5577,57.9397,51.725,46.2622,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,62.4846,70.2052,55.2102,64.439,54.9533,33.2236,27.8757,27.6909,27.2363,26.8884,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1000f,62.4846,70.2052,61.4207,67.9013,61.7989,43.6175,31.3316,20.8349,12.3375,13.0585,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,62.4846,70.2052,60.5778,67.384,60.7684,41.5677,30.448,27.777,27.2411,27.0329,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,62.4846,70.2052,65.3793,69.6696,65.0405,51.1661,36.0589,24.9954,17.6009,18.5025,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,62.4846,70.2052,65.5104,69.9684,65.8646,52.1376,37.5002,27.8282,27.4498,27.166,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,62.4846,70.2052,66.4683,70.3282,66.8998,54.1802,39.9764,28.5904,22.0763,22.2329,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,62.4846,70.2052,68.1811,70.8615,68.6732,60.1276,46.5268,33.3092,27.9934,27.4469,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,62.4846,70.2052,68.1811,70.8615,68.6732,60.1276,46.5268,33.3092,27.2049,26.6283,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,62.4846,70.2052,69.2272,71.3285,69.7132,64.0012,50.3113,37.4886,32.0632,31.4627,C5,C5: limit warming to 2.5°C (>50%)
